,equity
2025-10-10,233888.7618163495
2025-10-13,240066.40692743348
2025-10-14,240630.07297953987
2025-10-15,241544.17008647346
2025-10-16,239476.93589457893
2025-10-17,239823.8435696507
2025-10-20,241297.96959198956
2025-10-21,240065.89961518292
2025-10-22,238713.0569943333
2025-10-23,239697.91478300537
2025-10-24,241534.64183378662
2025-10-27,244430.1732363745
2025-10-28,246227.75926542724
2025-10-29,246453.3878054663
2025-10-30,245196.68095732178
2025-10-31,245582.7975344702
2025-11-03,245806.41072416748
2025-11-04,242672.07023589342
2025-11-05,248182.65029875963
2025-11-06,247374.21668975084
2025-11-07,245932.6841788901
2025-11-10,250223.7387443198
2025-11-11,246690.57747118716
2025-11-12,247901.39877550845
2025-11-13,243853.25958483462
2025-11-14,244254.82069628482
2025-11-17,243521.0880302692
2025-11-18,240855.13841479068
2025-11-19,243021.3728813434
2025-11-20,237541.8636955524
2025-11-21,238163.40362780337
2025-11-24,244830.96438370395
2025-11-25,245840.65604935336
2025-11-26,247936.11987009813
2025-11-28,248492.48954478075
2025-12-01,248037.339932354
2025-12-02,248200.94432741633
2025-12-03,248592.64353515668
2025-12-04,248091.52009155316
2025-12-05,249125.66700317425
2025-12-08,250182.53544189496
2025-12-09,251206.67945434613
2025-12-10,252192.9949450688
2025-12-11,251526.68622924847
2025-12-12,246883.04294921918
2025-12-15,245803.22570015362
2025-12-16,245606.78743721417
2025-12-17,242552.5604169505
2025-12-18,244760.82656074932
2025-12-19,247149.92394234112
2025-12-22,248000.23057453183
2025-12-23,248715.3207539752
2025-12-24,249050.39353839902
2025-12-26,249259.4167317584
2025-12-29,248777.50746051816
2025-12-30,248554.57398883847
2025-12-31,247899.04649250058
2026-01-02,249969.07154743222
2026-01-05,250823.96277074938
2026-01-06,257154.58432989244
2026-01-07,254924.57501440172
2026-01-08,253237.0109291317
2026-01-09,258093.8665275814
2026-01-12,260640.3534202816
2026-01-13,260033.80444705798
2026-01-14,261045.16676700427
2026-01-15,262034.70224368884
2026-01-16,263800.33198917226
2026-01-20,265462.83435428457
2026-01-21,267458.6991461547
2026-01-22,268135.9748114379
2026-01-23,269910.49504208186
2026-01-26,271900.2466595135
2026-01-27,276406.3596966229
2026-01-28,279454.03634762386
2026-01-29,280907.1110330517
2026-01-30,268924.279993623
2026-02-02,269793.0817545067
2026-02-03,270909.34744151274
2026-02-04,267694.5614841763
2026-02-05,265661.9854954068
2026-02-06,268536.5524586026
2026-02-09,269108.372160751
2026-02-10,267881.9165867154
2026-02-11,270929.44034464995
2026-02-12,268890.5060108487
2026-02-13,269626.80333598296
2026-02-17,268440.9013126675
2026-02-18,270545.0675419156
2026-02-19,270286.7960346524
2026-02-20,272642.3179539029
2026-02-23,272912.444174606
2026-02-24,272655.21950419585
2026-02-25,273824.51234324614
2026-02-26,272342.2506626431
2026-02-27,272610.9296940152
2026-03-02,271645.5651462857
2026-03-03,267529.40044291655
2026-03-04,269107.1312931363
2026-03-05,267902.5040119473
2026-03-06,265647.8308780972
2026-03-09,268076.403700668
2026-03-10,269432.1920688931
2026-03-11,269982.3632496182
2026-03-12,268233.1813267056
2026-03-13,268582.22914775054
2026-03-16,270055.04693492095
2026-03-17,271264.8519962613
2026-03-18,270494.322539169
2026-03-19,270036.2489078824
2026-03-20,267744.44692500273
2026-03-23,267630.10274775664
2026-03-24,267923.51400263945
2026-03-25,267289.35259898345
2026-03-26,263117.2524860684
2026-03-27,263721.9327572171
2026-03-30,261136.0865619961
2026-03-31,264078.1995151822
2026-04-01,266160.8453815762
2026-04-02,265807.91957832535
2026-04-06,266828.0715558644
2026-04-07,267452.51317573746
2026-04-08,272870.6761090871
2026-04-09,274728.5021330792
2026-04-10,275261.3049284894
2026-04-13,275869.7323882062
2026-04-14,277653.95437306946
2026-04-15,276703.40859670227
2026-04-16,276492.0402190167
2026-04-17,277651.8704497296
2026-04-20,276770.37823171203
2026-04-21,276706.546780296
2026-04-22,279115.59038991516
2026-04-23,279194.4265715558
2026-04-24,281267.34231402643
2026-04-27,281211.12649371393
2026-04-28,278906.60844696
2026-04-29,276359.0788143916
2026-04-30,278403.2359188838
2026-05-01,279169.4407528682
2026-05-04,280064.39546478225
2026-05-05,284061.26002777054
2026-05-06,287423.56831634475
2026-05-07,284939.70393646194
2026-05-08,288816.63093841507
2026-05-11,290698.74743732554
2026-05-12,289280.40393146616
2026-05-13,290704.08013996226
2026-05-14,290139.0518806849
2026-05-15,287284.6075447474
2026-05-18,285240.0394905482
2026-05-19,285280.35681232554
2026-05-20,288228.8974617396
2026-05-21,289962.42126545054
2026-05-22,290149.3362434779
2026-05-26,295639.4669197474
2026-05-27,295539.4042976771
2026-05-28,295650.39599352237
2026-05-29,296008.1652195966
2026-06-01,296667.7880833661
2026-06-02,298915.38457994815
2026-06-03,300300.26598863956
2026-06-04,298615.17376451846
2026-06-05,293054.2832615888
2026-06-08,296069.44695787784
2026-06-09,295825.42724352237
2026-06-10,294087.87316637393
2026-06-11,299107.00439195987
2026-06-12,299975.86700182315
2026-06-15,303812.2261937177
2026-06-16,301130.7999989441
2026-06-17,301623.85111588746
2026-06-18,304619.7965199402
2026-06-22,307268.63044328004
2026-06-23,302061.888234417
2026-06-24,302362.7235310479
2026-06-25,306329.31035355764
2026-06-26,303637.5044453545
2026-06-29,305781.2934163018
2026-06-30,307347.5960896416
2026-07-01,302877.5029194756
2026-07-02,299103.8756916924
2026-07-06,299430.7763569756
2026-07-07,296997.1360066338
2026-07-08,297617.57597855764
2026-07-09,299168.65685013967
2026-07-10,298843.7656453057
2026-07-13,297084.7263081475
2026-07-14,298536.54665116506
2026-07-15,297010.706013958
2026-07-16,295371.49559525686
2026-07-17,295016.4210713311
